departamento;provincia;distrito;ubigeo;tmean;tmax;tmin;humr;ptot;ano;semana
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.7;12.7;3.6;87.9;5.2;2018;13
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.9;11.9;2.6;89.7;2.8;2018;14
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.6;12.2;3.7;88.1;8.4;2018;15
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.3;13.5;3.3;80.6;1.8;2018;16
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.8;12.3;4.2;88;16.8;2018;17
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.9;13;3.2;85;2.9;2018;18
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.2;12.6;2.9;85.7;0.6;2018;19
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.5;12.6;0.2;78.4;0.1;2018;20
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7;12.7;1.4;79.6;0.1;2018;21
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;5.6;12.9;-1.8;67;0.1;2018;22
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.4;11.5;1.8;79.4;2.9;2018;23
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;5.8;11.2;1;77.9;0.3;2018;24
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.6;12.6;0.1;70.9;0.2;2018;25
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.1;12.3;1.7;73.2;0.4;2018;26
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.1;13.7;0.3;68.7;0.1;2018;27
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.5;11.4;1.6;73.3;1.9;2018;28
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.1;11.7;1.2;73.8;1.2;2018;29
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7;12.4;1.9;74;0.1;2018;30
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.7;12;1.4;75.6;0.3;2018;31
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.6;13;0.9;71.4;1.3;2018;32
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.2;12.1;0.6;76.2;0.9;2018;33
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7;12.4;1.8;71.7;0.3;2018;34
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.6;12.6;2.9;74.5;0.9;2018;35
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.5;13.9;0.7;68.8;0.5;2018;36
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.5;12.7;2.5;80.6;0.9;2018;37
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.6;14.4;0.8;70.2;0.4;2018;38
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.5;13;2.5;81;1.7;2018;39
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.2;13;3.8;81.7;1.9;2018;40
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7;12.4;2.4;81;3.9;2018;41
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.8;13.1;2.6;80.4;4.7;2018;42
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.6;11.9;4.1;86.1;1.7;2018;43
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.2;12.7;4.5;84.5;9.1;2018;44
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.3;13.3;4.2;85.9;0.8;2018;45
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.6;13.5;3.8;82.7;9.2;2018;46
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.7;14;3.5;79.5;2;2018;47
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.4;13.1;1.4;72.7;0.4;2018;48
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.2;13.5;0;70.6;0.5;2018;49
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;10.1;15.3;4.8;71.8;3.9;2018;50
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.5;12.7;5.6;86.9;3.6;2018;51
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;9;13.5;5.3;85.9;10.7;2018;52
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.6;12.9;5.9;91.5;21.6;2017;1
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.8;11.8;5.3;93.1;29.9;2017;2
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.7;11.8;5.2;92.8;25.7;2017;3
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.8;11.7;5.3;92.3;20.2;2017;4
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.7;13.6;4.7;89.3;14.5;2017;5
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.6;13.2;4.9;91.5;34.8;2017;6
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.3;11;4.7;94.2;5.4;2017;7
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.5;12;4.3;92.5;15.1;2017;8
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.3;11.7;4.7;93.4;23.8;2017;9
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.6;13;5.4;91.1;25.5;2017;10
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.8;11.9;5;92.2;16.7;2017;11
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.2;12.6;4.8;91.4;12.9;2017;12
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.9;12.3;4.5;91;9.6;2017;13
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.2;13.7;3.4;87.3;5;2017;14
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.2;12.9;3.9;86.9;4.6;2017;15
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.7;12.9;3.1;84.2;3.9;2017;16
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.4;12;2.9;85.5;0.4;2017;17
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.1;13.1;3.6;84.2;4.9;2017;18
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.9;12.3;1.5;84.1;0.3;2017;19
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7;13;1.1;78.9;0.4;2017;20
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8;12.4;4.5;80.3;5.5;2017;21
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.8;12.8;3.5;77;1.9;2017;22
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7;12.9;1.9;77.1;0.4;2017;23
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.4;13.8;-1.2;64.4;0;2017;24
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.5;13.5;1.1;72.7;0.3;2017;25
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.6;12.8;2.5;67.9;1.4;2017;26
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.3;12.7;1.8;71.4;0.5;2017;27
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.2;13.4;0.9;70.5;0.5;2017;28
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.5;14.3;0.4;62.3;0;2017;29
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.5;14.6;-0.1;58.5;0.2;2017;30
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.1;14.6;1;63.4;0;2017;31
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.6;14.3;0.9;60.4;1;2017;32
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.8;13.7;0.4;48.9;0;2017;33
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.5;14.4;0.4;55.5;0;2017;34
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.2;14;2.6;66.6;3.7;2017;35
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.6;13.2;2.1;74.8;7.1;2017;36
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.3;13.6;3.4;63.7;0.6;2017;37
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.9;13.9;4.2;78.8;6.1;2017;38
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.1;13.7;3.1;74.6;0.3;2017;39
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.8;14.1;1.6;72.9;3.9;2017;40
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.1;13.1;3.3;81.3;5.7;2017;41
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;9.1;14.5;4.2;79.1;9.3;2017;42
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.3;12.7;4.7;86.1;12.2;2017;43
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.6;12.9;2.4;77.3;0.1;2017;44
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.2;13.5;3.4;79.8;6.7;2017;45
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8;12.6;3.6;82.5;1.9;2017;46
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.3;14;3;76.7;2.9;2017;47
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.8;13.3;4.7;85.2;9.7;2017;48
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.4;13.8;3.1;74.8;0.2;2017;49
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.5;13.4;4.1;82.5;3.3;2017;50
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.4;12.8;4.9;88.1;5.5;2017;51
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.3;11.8;3.8;89.3;2.9;2017;52
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.4;13;4.2;85.9;2.2;2016;1
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.2;13.7;2.5;76.8;0.2;2016;2
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;9.7;14;6.1;86.2;5.1;2016;3
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.8;13.4;4.8;90.6;1.7;2016;4
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.2;12.8;4.2;89.8;6.5;2016;5
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;9.6;14.1;6.6;88.5;33.8;2016;6
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;10;15.2;5.8;88.2;31.4;2016;7
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;9.5;13.5;6.5;92.6;8.1;2016;8
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;9.7;14.4;5.8;89.5;10.2;2016;9
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.8;12.9;6;92;19.6;2016;10
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;9.5;14.2;5;84.9;10.2;2016;11
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;10.2;15.5;6.2;87.5;14.7;2016;12
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;9.1;13.9;5.1;88.4;9.6;2016;13
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;9.2;14.2;5.7;87.5;17.7;2016;14
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.3;13.3;4;86.6;5.2;2016;15
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.6;13.7;4.9;86;4.6;2016;16
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.2;13.6;0.5;79.1;3.1;2016;17
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.6;12.8;2.8;83.5;1.7;2016;18
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.4;13.5;1.8;78.4;0.4;2016;19
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.8;14.1;1.6;74.3;0.2;2016;20
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.6;13.4;1.9;77.1;1.1;2016;21
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;5.1;13;-3.2;68.3;0;2016;22
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.2;13.5;1.2;67.1;1.2;2016;23
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.1;13.8;0.3;69.2;0.3;2016;24
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.7;13.5;-0.4;61.5;0;2016;25
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.5;12.8;0.8;67.7;1.6;2016;26
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.4;12.4;0.8;68.7;0.4;2016;27
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7;13.3;0.5;71.5;0.3;2016;28
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.3;13.9;0.3;66.1;0.3;2016;29
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.7;14.4;0.9;63.9;0;2016;30
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.8;14.5;0.8;62.5;0.1;2016;31
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.9;13.9;2.9;62.1;0.3;2016;32
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.9;14.1;1.5;64.8;0.3;2016;33
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.1;13.6;3.2;72.8;6.4;2016;34
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.6;13.6;-0.8;53.4;0;2016;35
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.5;14.8;0.1;56.2;0;2016;36
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;9.4;15.8;3;64.4;0.4;2016;37
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.6;14.2;3.7;74.9;8.5;2016;38
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8;12.7;4.1;82.7;1.7;2016;39
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.7;12.9;3.1;81.4;4.3;2016;40
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.8;13.4;2.3;75.1;0.4;2016;41
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.9;13.5;2.2;72.4;3.1;2016;42
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.7;13;2.8;73.4;0;2016;43
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.6;13.9;1.2;73.4;2.9;2016;44
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8.2;13.5;2.6;79.1;1.8;2016;45
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;6.7;12.7;0.7;74.3;1.2;2016;46
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.2;13.8;-0.1;69.1;0.7;2016;47
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;9.2;14.5;4.3;70.1;2.5;2016;48
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;7.9;13;3.9;81.6;4;2016;49
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8;13;3.3;83.1;1.4;2016;50
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8;12.4;4.6;91.4;12.6;2016;51
HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;90615;8;12.5;3.9;89;7.7;2016;52
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.4;12.3;5.8;84.4;28.3;2024;1
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;9.1;13.9;5.2;79.8;14;2024;2
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;9;13.1;6.1;83.6;2.4;2024;3
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;9.2;13.7;6.2;85.4;18;2024;4
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;9;12.9;6.2;85.6;17.6;2024;5
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.2;12.5;5.1;84;24.6;2024;6
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;9;13.6;6.1;84.3;16.6;2024;7
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;9;14.1;4.8;72.9;9.4;2024;8
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.9;11.3;5.5;88;51.7;2024;9
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.5;12.6;5.7;85.2;18.5;2024;10
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;9.5;13.8;5.7;79.1;0.6;2024;11
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.8;13.2;5.9;86.1;36.2;2024;12
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.2;12.5;5.8;88.2;21.9;2024;13
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.5;12.7;5.2;83.1;4.9;2024;14
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.9;13.2;6;84.3;3.5;2024;15
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.3;13;4.1;76;0;2024;16
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.6;13.5;3.6;74.6;5.5;2024;17
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.2;13;3.6;75.5;5.1;2024;18
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;9;14;4.6;74.7;2;2024;19
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.4;13.3;4.9;79.5;4;2024;20
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.7;13;3.2;77.9;1.5;2024;21
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.3;13.6;1;68.6;0;2024;22
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;6.7;13.4;0.2;62.9;0.5;2024;23
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7;13.2;1.3;63.1;0.4;2024;24
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;6.1;10.5;2.8;79.8;3.6;2024;25
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;6.1;12.3;-0.3;71.7;0.3;2024;26
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;6.5;12.3;1.6;72.9;0.8;2024;27
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;6;12.6;0.3;62.4;0;2024;28
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;5.9;12;0.4;62.7;0.8;2024;29
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;6;11.8;1.4;67.2;0.1;2024;30
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7;12.9;2.5;69.8;0.1;2024;31
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;5.6;11.6;0.7;72.8;3.3;2024;32
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;6;12.3;0.6;65.9;0.4;2024;33
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.6;14.1;2.1;62.8;0.2;2024;34
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.5;13.1;3.8;72.2;5.1;2024;35
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.2;13;2.7;72;0.9;2024;36
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.7;14.3;1.9;62.5;0.5;2024;37
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8;13.2;4.4;76.5;4;2024;38
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.2;13.9;3.1;67.7;8.2;2024;39
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.3;13.6;4;72.5;1.8;2024;40
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.2;14.4;3.7;70.4;3.5;2024;41
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.1;13.5;3.6;75.5;5.8;2024;42
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.8;14.5;4.5;73.4;65.5;2024;43
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;9;14.7;4.6;72.3;21.6;2024;44
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.8;14.1;4.7;73.4;11.6;2024;45
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.1;12.7;4.9;82.5;37.1;2024;46
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.3;12.7;5.1;79;7.4;2024;47
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.7;12.9;5.9;83.8;19.8;2024;48
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.6;13;4.9;81.1;14.3;2024;49
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.3;12.7;5.3;85.7;26.2;2024;50
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.9;12.2;5.1;83.1;14.5;2024;51
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8.7;13.2;4.9;80.8;4.2;2024;52
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.4;11.8;4.2;82.9;10.3;2023;1
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.9;13;4.1;78.7;2;2023;2
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.3;11.7;4.3;83.5;3.6;2023;3
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.4;11.7;4.5;83.4;3.2;2023;4
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.1;11;4.9;88.5;38.6;2023;5
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.3;11.6;4.6;86.7;12.1;2023;6
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.9;12.3;5;84.5;11.1;2023;7
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.8;12.1;5;86;9.8;2023;8
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;8;12.7;4.2;79.3;14.5;2023;9
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.8;11.9;4.9;85;6.3;2023;10
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.3;11.5;4.8;85.4;3.3;2023;11
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7;11.3;4.3;83.2;4;2023;12
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7;10.9;4.3;85.7;3;2023;13
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.1;11.7;3.7;83.1;11.6;2023;14
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.3;11.7;4.2;83.8;5.6;2023;15
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.7;13;3.4;77.2;0;2023;16
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7.2;11.7;3.2;77.3;0;2023;17
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;7;11.7;2.9;79.8;9.7;2023;18
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;5.6;9.7;2.8;84.8;10.9;2023;19
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;6.7;12.4;1.7;74.7;0;2023;20
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;6.3;11.7;0.9;74;0;2023;21
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;5.7;11.7;-0.1;68.6;0;2023;22
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;5.2;11.3;-0.5;69.9;0;2023;23
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;5.5;10.6;0.7;75.5;0.1;2023;24
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;5.4;11.7;-0.8;67.8;0;2023;25
HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;90311;5.7;11.8;0.2;65.2;0;2023;26
